peso,altura,sexo,edad,tabaco,ubes,carneRoja,verduras,deporte,drogas,dietaEsp,nivEstPad,nivEstudios,nivIngresos
80.88,1.67,M,18,0,0,7,0,2,1,N,1,4,2
101.52,1.67,V,38,0,4,0,0,8,0,N,1,0,0
67.78,1.64,M,51,20,7,5,0,0,0,N,1,3,3
60.55,1.74,V,25,0,15,6,10,5,0,N,2,2,3
89.57,1.65,M,44,0,12,6,1,0,0,N,2,3,1
53.87,1.73,V,44,100,3,0,8,3,0,N,1,2,2
47.24,1.62,M,54,50,0,0,13,0,0,N,2,3,2
104.98,1.8,V,20,0,0,0,0,2,0,N,1,0,0
111.63,1.82,V,43,0,0,2,5,0,0,N,2,3,3
58.32,1.8,V,44,60,0,6,0,1,0,N,2,2,1
114.7,1.78,V,56,0,13,0,0,0,0,N,2,3,3
109.02,1.77,V,41,0,13,2,0,0,0,N,1,1,2
49,1.65,M,20,40,3,3,9,6,0,N,1,2,1
81.49,1.82,V,36,0,0,0,14,10,1,N,1,2,2
83.52,1.7,V,42,0,6,3,7,5,0,N,0,2,3
124.38,1.77,M,43,0,0,1,0,0,0,N,0,1,1
115.6,1.7,M,59,0,2,0,1,0,0,N,0,1,1
78.73,1.62,M,45,0,0,3,15,8,0,N,1,0,1
94.74,1.78,V,36,0,14,1,4,0,0,N,0,1,0
57.03,1.78,V,25,90,0,0,0,7,0,N,0,1,1
96.97,1.81,M,18,0,0,3,0,4,2,S,1,1,1
70.85,1.74,V,24,0,19,2,0,0,4,N,2,4,4
58.32,1.8,V,51,40,0,1,4,7,0,N,2,1,4
75.4,1.69,V,44,0,5,4,9,15,0,N,1,2,2
94.63,1.75,V,49,0,7,2,9,8,0,N,1,1,1
73.98,1.71,V,39,0,0,1,14,11,0,N,0,1,1
93.55,1.74,V,49,0,19,3,0,0,0,N,2,3,4
116.96,1.71,M,54,0,0,8,0,0,0,N,0,2,2
79.69,1.69,V,23,0,5,4,5,3,0,N,2,1,1
138.38,1.86,V,72,0,9,4,0,4,3,N,1,3,4
68.83,1.69,V,31,0,13,4,1,16,0,N,2,3,2
46.52,1.59,M,18,0,0,0,17,3,2,N,1,2,3
120.4,1.78,V,50,0,0,3,0,0,0,N,2,4,3
116.96,1.71,M,76,0,0,0,14,0,0,N,0,1,0
50.2,1.67,M,41,90,0,6,0,0,0,N,1,2,1
50.68,1.58,M,57,0,3,0,27,6,0,N,2,4,4
56.12,1.59,M,37,0,0,0,15,6,0,N,2,4,4
52.02,1.7,V,18,40,0,5,0,5,0,N,1,2,1
70.32,1.76,V,27,0,0,0,14,11,0,N,0,1,1
53.87,1.73,V,23,0,17,3,17,7,0,S,2,4,4
107.74,1.66,M,44,0,0,5,0,0,0,N,1,1,0
58.97,1.81,V,38,80,0,0,10,3,0,N,0,0,0
106.52,1.77,V,43,0,0,2,0,1,0,N,3,4,3
93.83,1.61,M,37,0,6,1,0,0,0,N,1,1,3
68.3,1.54,M,32,0,0,0,0,0,0,N,1,4,4
81.44,1.74,V,31,0,6,0,1,4,0,N,2,4,4
121.1,1.74,V,65,0,0,1,0,6,0,N,1,2,1
65.77,1.8,V,24,0,0,0,10,5,0,N,2,3,4
88.46,1.72,M,44,0,0,2,14,14,0,N,0,0,0
56.06,1.63,M,23,10,7,1,0,1,0,N,1,4,4
100.21,1.74,V,54,0,13,7,11,0,0,N,1,1,2
107.58,1.64,M,66,0,5,0,0,0,6,N,1,2,3
103.58,1.68,M,47,0,2,0,2,7,0,N,1,1,2
106.28,1.63,M,69,0,0,0,0,0,0,N,3,4,4
92.86,1.66,M,47,0,4,0,0,4,0,N,1,3,2
49,1.65,M,18,150,0,1,13,6,4,N,1,1,1
88.9,1.76,V,48,0,1,0,12,18,0,N,0,0,1
50.2,1.67,M,47,80,0,4,0,1,0,N,2,3,3
99.86,1.58,M,69,0,6,0,0,0,0,N,2,4,2
71.09,1.81,V,31,0,0,0,20,9,0,N,2,1,0
57.67,1.79,V,49,70,0,0,0,1,0,N,2,1,2
49.6,1.66,M,43,130,6,1,4,0,0,N,0,1,0
53.25,1.72,M,18,140,11,2,0,5,0,N,0,0,1
50.8,1.68,M,54,50,10,2,7,6,0,N,1,2,2
104.98,1.71,M,59,0,0,0,9,7,0,N,1,2,2
71.15,1.74,V,19,0,15,5,1,4,0,N,1,2,2
112.9,1.68,M,53,0,4,0,0,0,0,N,0,1,2
61.05,1.64,M,22,0,11,0,0,3,0,N,1,3,3
85.52,1.68,M,39,0,1,3,7,9,0,N,0,2,0
81.7,1.79,V,38,0,1,0,13,0,0,N,1,3,4
52.63,1.71,V,26,40,0,1,1,1,0,N,2,3,3
100.21,1.74,V,43,0,6,4,0,0,0,N,2,4,3
58.97,1.81,V,26,80,0,7,1,0,0,N,2,4,4
70.74,1.64,M,38,0,16,1,0,0,0,N,2,4,4
63.45,1.71,V,31,0,22,0,7,0,1,S,1,2,3
79.88,1.72,M,33,0,0,3,7,8,0,N,2,2,2
76.21,1.61,V,28,0,4,1,10,2,0,N,1,0,0
53.87,1.73,V,26,50,0,4,0,8,0,N,1,2,2
56.51,1.72,V,60,10,8,1,18,16,12,N,1,3,3
49,1.65,M,47,100,6,0,8,9,0,N,2,3,4
71.86,1.76,V,18,0,6,1,5,1,0,N,2,3,3
86.25,1.66,M,60,0,0,3,14,4,0,N,2,4,4
86.89,1.74,V,48,0,6,0,10,1,0,N,3,4,2
96.24,1.68,M,47,0,0,1,9,4,0,N,0,1,0
115.6,1.7,V,62,0,3,0,0,0,3,N,1,4,4
68.77,1.76,V,29,0,3,0,17,10,0,N,1,1,0
94.54,1.67,M,36,0,8,2,1,0,0,N,0,1,3
49.6,1.66,M,31,100,0,0,12,4,0,N,1,3,2
87.29,1.67,M,38,0,16,2,0,3,0,N,0,1,1
54.5,1.74,V,28,60,15,0,14,8,0,N,0,1,1
58.32,1.8,V,45,60,0,0,22,8,0,N,1,3,2
122.66,1.76,V,59,0,10,2,3,0,0,N,0,1,1
76.33,1.81,V,66,20,24,2,8,6,0,N,0,1,1
57.03,1.78,V,50,110,23,0,12,1,0,N,1,2,2
74.13,1.63,M,51,0,0,1,15,11,0,N,0,2,3
68.83,1.69,M,33,20,0,1,0,0,3,N,1,0,1
62.13,1.64,M,37,0,0,0,14,9,0,N,2,3,2
44.94,1.58,M,19,30,12,5,4,0,0,N,0,1,1
50.2,1.67,M,55,120,17,0,0,13,0,N,2,2,3
110.22,1.66,M,56,0,4,3,2,0,0,N,1,2,0
61.36,1.67,M,46,0,22,0,10,13,0,N,0,2,1
49.34,1.62,M,32,0,4,0,22,19,0,N,0,0,0
49,1.65,V,67,90,6,4,0,0,0,N,0,1,1
65.54,1.73,V,25,0,7,0,13,5,0,S,2,1,1
73.69,1.71,M,34,0,17,0,10,6,0,N,1,2,1
53.87,1.73,M,23,70,5,2,3,0,0,N,2,2,1
62.71,1.55,M,22,0,2,1,0,2,0,N,2,3,4
75.41,1.65,M,26,0,0,2,0,7,0,N,1,3,3
44.37,1.57,M,20,40,0,5,20,13,0,N,1,1,1
73.24,1.65,M,18,0,5,0,0,0,0,N,1,2,3
73.91,1.67,M,18,0,6,0,4,2,NA,N,1,1,2
54.5,1.74,M,34,50,9,3,10,4,0,N,1,4,4
106.09,1.66,M,38,0,0,1,0,0,5,N,2,1,2
47.24,1.62,M,18,0,0,4,21,10,0,S,2,4,4
71.61,1.78,V,26,0,8,0,5,4,0,S,2,3,3
54.5,1.74,V,45,20,1,0,23,6,0,N,1,1,3
110.89,1.76,V,36,0,6,0,0,0,0,N,2,1,1
112.9,1.68,M,55,0,5,2,0,6,0,N,1,0,1
119.72,1.73,V,53,0,0,1,3,0,0,N,0,0,0
47.82,1.63,M,68,40,0,1,5,5,3,N,1,2,3
92.52,1.64,M,44,0,0,6,6,0,0,N,1,2,2
64.55,1.69,M,18,0,6,0,6,0,0,N,2,3,3
49.6,1.66,M,46,130,0,3,9,6,0,N,1,3,3
44.94,1.58,M,38,20,0,0,9,8,1,N,3,4,4
70.24,1.65,M,50,0,1,4,12,12,0,N,1,4,3
92.99,1.8,V,31,0,7,3,0,0,3,N,4,4,4
113.31,1.75,V,46,0,0,0,0,0,0,N,2,3,4
110.58,1.76,V,44,0,2,4,0,0,0,N,2,4,3
103.28,1.64,M,59,0,9,3,3,8,0,N,0,1,0
76.52,1.82,V,27,0,8,0,14,10,0,N,0,0,0
46.08,1.6,V,42,50,0,0,3,0,0,N,2,3,3
112.44,1.86,V,47,0,0,0,11,10,1,N,1,2,2
55.12,1.75,V,43,50,5,5,0,0,0,N,1,2,1
93.56,1.79,V,44,0,2,2,8,0,0,N,2,4,4
59.12,1.67,M,54,30,0,6,0,1,0,N,1,3,4
49.8,1.59,M,36,20,14,0,0,0,0,N,0,2,2
52.02,1.7,M,24,0,0,7,25,12,0,S,2,3,4
114.24,1.69,M,65,0,4,6,3,4,2,N,0,0,0
62.16,1.79,V,35,20,0,0,0,0,0,N,3,4,3
50.2,1.67,M,18,40,16,5,6,6,4,N,0,0,2
59.82,1.7,V,29,20,10,0,0,0,2,N,0,1,0
48.41,1.64,M,54,40,0,1,0,3,0,N,1,4,2
73.69,1.69,V,35,10,0,0,0,3,0,N,2,3,3
122.5,1.75,V,81,0,0,2,0,0,5,N,0,0,0
49,1.65,M,51,140,9,0,8,7,4,N,3,4,4
101.89,1.79,V,45,0,7,3,2,3,0,N,0,3,4
93.05,1.77,V,44,0,0,0,5,8,0,N,2,3,2
86.78,1.77,V,28,0,0,0,9,6,4,N,2,1,2
49,1.65,M,30,90,2,0,0,0,0,N,1,1,0
105.85,1.71,V,55,0,13,0,3,5,7,S,0,2,2
97.38,1.82,V,29,0,0,0,0,11,0,N,0,2,1
104.98,1.62,M,42,0,0,0,0,0,0,N,0,1,1
91.82,1.71,V,42,0,9,5,0,1,0,N,2,4,4
111.53,1.72,V,43,0,7,0,0,0,4,N,0,1,2
117.77,1.74,V,60,0,0,0,12,7,0,N,0,0,0
50.8,1.68,M,55,50,0,0,8,0,0,N,2,2,3
93.05,1.77,V,37,0,6,0,5,0,0,N,2,3,1
118.52,1.75,V,44,0,0,0,0,2,0,N,1,1,0
80.24,1.84,V,42,0,4,3,16,2,0,N,2,4,3
49,1.65,M,25,0,14,0,11,9,0,N,1,3,4
107.13,1.81,V,34,0,5,1,0,0,2,N,0,2,2
90.93,1.66,V,38,0,5,0,0,0,0,N,0,1,2
105.7,1.64,M,46,0,0,4,0,0,0,N,0,1,3
49.6,1.66,V,56,100,0,3,0,0,0,N,3,4,3
54.5,1.74,V,41,90,0,4,12,5,0,S,3,4,4
74.68,1.66,M,36,0,0,1,7,0,0,N,2,4,3
76.73,1.61,M,21,0,0,0,0,0,1,N,0,1,3
91.14,1.6,M,43,0,1,0,2,10,0,N,1,1,0
76.68,1.78,V,18,0,6,0,5,12,0,N,0,0,0
78.99,1.62,M,50,20,0,6,0,9,0,N,0,0,0
116.88,1.83,V,42,0,0,0,0,4,0,N,2,3,1
97.17,1.84,V,35,0,0,1,0,3,0,N,2,4,3
52.02,1.7,V,40,80,0,2,0,0,0,N,2,4,3
72.83,1.69,M,47,0,4,0,15,9,0,N,2,3,3
50.8,1.68,V,30,50,2,0,12,7,0,N,0,1,1
100.35,1.6,M,56,0,16,5,0,4,0,N,0,0,0
94.4,1.82,V,19,0,0,1,0,7,0,N,2,2,1
48.41,1.64,M,29,190,0,0,15,8,6,N,1,1,1
117.17,1.77,V,53,0,0,2,0,0,0,N,4,4,4
58.32,1.8,V,31,60,3,1,3,0,0,N,1,2,4
68.61,1.67,M,43,20,2,7,3,0,0,N,0,1,2
51.41,1.69,V,18,140,0,1,0,0,0,N,1,2,3
73.87,1.61,M,34,0,0,0,3,4,0,N,2,4,3
102.9,1.75,V,43,0,3,1,0,2,0,N,2,4,4
80.54,1.69,M,18,0,0,0,0,3,0,N,1,2,2
109.42,1.81,V,37,0,0,0,7,2,0,N,1,1,0
131.04,1.81,V,64,0,9,0,0,0,1,N,2,1,2
57.62,1.76,V,41,30,3,1,0,3,0,N,1,1,1
74.95,1.66,V,25,0,14,7,0,0,0,N,1,2,3
121.1,1.74,V,52,0,0,0,0,0,0,N,3,3,3
107.48,1.74,V,35,0,0,2,0,3,0,N,1,1,1
54.5,1.74,V,45,60,0,0,0,9,0,N,2,3,4
98.6,1.57,M,70,0,0,2,0,0,0,N,0,2,0
66.1,1.67,V,37,0,0,1,18,8,0,N,1,2,2
52.63,1.71,M,40,0,21,2,17,16,0,N,3,2,3
95.62,1.71,V,40,0,0,0,6,3,2,N,1,2,2
86.49,1.73,M,34,0,0,0,9,1,0,N,0,2,2
70.33,1.62,M,18,0,4,0,2,0,0,N,1,3,2
90.94,1.71,M,18,0,0,0,1,0,0,N,0,1,0
63.28,1.77,V,68,0,20,0,26,10,2,N,1,3,4
116.95,1.79,V,50,0,13,0,0,0,0,N,1,1,0
50.8,1.68,M,32,20,0,3,11,10,0,N,0,1,0
67.95,1.5,M,30,0,0,3,4,4,0,N,2,2,2
95.64,1.57,M,37,0,0,6,0,0,0,N,1,1,0
99.61,1.74,V,26,0,0,0,5,0,0,N,0,0,0
82.4,1.77,V,56,20,0,4,0,5,0,N,1,4,2
102.06,1.72,V,72,0,6,7,13,18,0,N,1,2,3
111.13,1.8,V,37,0,0,2,2,2,0,N,1,2,1
108.08,1.65,M,49,0,0,4,3,2,0,N,1,0,0
46.08,1.6,M,49,40,6,2,9,0,0,N,1,3,4
87.78,1.68,M,41,0,3,2,11,0,0,N,1,2,2
52.63,1.71,V,27,70,0,1,6,7,0,N,0,1,1
84.67,1.65,M,30,0,7,6,0,0,0,N,1,2,2
44.37,1.57,M,38,100,3,0,0,5,1,N,2,2,4
88.75,1.65,M,38,0,0,0,9,0,0,N,2,2,2
96.36,1.58,M,62,0,11,5,0,10,0,N,1,1,1
85.02,1.61,M,30,0,0,6,0,0,2,N,2,3,1
76.25,1.63,M,29,0,9,6,0,0,0,N,3,4,3
53.87,1.73,V,28,30,7,1,0,3,0,N,2,3,3
50.8,1.68,M,40,40,7,0,0,3,0,N,1,3,3
66.74,1.85,V,18,0,5,7,11,5,0,N,1,2,2
50.2,1.67,M,38,60,0,0,11,0,0,N,1,3,2
97.08,1.75,V,54,0,0,2,6,1,0,N,4,4,4
96.32,1.78,V,20,0,0,3,1,0,0,N,0,2,1
127.66,1.86,V,54,0,0,0,6,1,0,N,2,2,2
85.29,1.63,M,47,0,2,0,4,7,0,N,1,2,2
49.6,1.66,V,40,40,4,0,0,0,0,N,2,4,4
70.82,1.66,M,50,0,0,3,20,10,0,N,0,2,2
111.56,1.67,M,60,0,0,2,0,2,3,N,1,3,3
50.8,1.68,V,36,60,0,3,0,3,0,N,2,4,4
52.63,1.71,V,27,0,23,0,24,9,1,N,1,3,3
49.6,1.66,M,66,50,8,0,0,7,0,N,1,4,3
58.19,1.63,M,38,0,0,0,21,13,0,N,0,1,0
109.8,1.87,V,35,0,15,0,0,7,NA,N,2,1,0
125.06,1.8,V,87,0,34,0,8,0,0,N,0,2,2
68.65,1.58,M,40,10,0,1,2,0,0,N,1,2,3
91.98,1.64,M,49,0,6,1,0,5,0,S,2,3,4
54.75,1.68,M,24,0,6,0,15,8,0,N,1,3,1
59.94,1.71,M,18,0,9,0,3,2,2,N,1,3,4
104.91,1.7,M,52,0,0,3,0,0,0,N,2,4,4
115.15,1.75,V,47,0,14,7,0,0,0,N,0,1,0
103.85,1.74,V,62,0,0,0,11,5,0,N,2,3,4
55.12,1.75,V,46,60,0,0,0,0,0,N,2,2,2
101.99,1.85,V,23,0,0,0,0,0,0,N,1,3,2
78.64,1.58,M,22,0,0,9,2,3,0,N,1,2,1
54.78,1.6,M,25,0,0,0,19,8,0,N,1,1,0
76.76,1.77,V,56,0,6,0,21,7,1,N,2,4,3
89.54,1.63,M,38,0,0,0,1,0,0,N,1,2,3
57.03,1.78,V,18,60,9,0,3,3,0,N,0,3,3
49,1.65,M,40,270,0,0,0,3,0,N,0,1,1
98.83,1.71,V,32,0,0,0,2,0,0,N,0,2,1
101.13,1.64,M,34,0,0,3,0,1,0,S,1,1,0
67.84,1.71,V,22,0,21,0,0,1,6,N,1,4,3
69.81,1.62,M,44,0,0,0,11,13,0,N,2,4,3
57.35,1.78,V,31,0,0,0,17,13,1,N,1,3,3
49,1.65,M,31,20,0,0,11,2,0,N,3,4,4
80.87,1.61,M,39,0,0,0,4,0,0,N,2,4,3
73.98,1.7,V,25,0,0,0,4,0,0,N,1,3,4
47.24,1.62,M,38,80,18,5,0,0,0,N,4,4,4
100.25,1.62,M,60,0,3,5,0,1,6,N,2,4,4
80.42,1.79,V,42,0,3,0,12,6,0,N,2,2,4
101.61,1.68,M,48,0,7,0,0,0,0,N,1,4,3
49,1.65,M,18,40,12,1,18,4,0,N,0,0,2
87.41,1.63,M,33,0,0,2,2,0,0,N,1,2,2
99.13,1.83,V,37,0,7,0,3,0,0,N,0,2,3
104.31,1.89,V,47,0,1,1,8,6,0,N,2,4,4
85.76,1.65,M,56,0,0,3,12,13,0,N,2,3,3
100.53,1.69,M,41,0,18,3,0,0,3,N,0,1,1
77.52,1.73,V,18,0,0,3,5,9,0,N,0,1,1
121.74,1.76,V,52,0,0,5,0,0,0,N,1,2,3
94.79,1.66,M,35,0,3,1,0,0,0,N,1,1,0
55.76,1.76,V,33,30,18,2,3,0,0,N,3,4,2
55.79,1.63,M,74,40,2,4,2,0,0,S,1,3,3
61.16,1.58,V,45,0,4,0,20,2,0,N,1,3,3
52.63,1.71,M,22,110,8,0,6,0,0,N,0,0,1
55.76,1.76,V,47,60,10,5,15,8,3,N,1,3,3
83.5,1.73,V,52,0,0,0,16,6,0,N,2,4,4
69.39,1.76,V,40,30,0,4,1,1,5,N,1,0,0
55.12,1.75,V,68,80,0,2,5,6,0,N,1,1,1
110.22,1.66,M,65,0,0,4,0,0,0,N,0,2,3
49,1.65,M,18,50,8,2,0,2,0,N,1,3,4
80.12,1.71,V,23,0,0,4,9,0,0,N,2,1,1
104.98,1.62,M,49,0,0,10,6,0,0,N,1,0,2
59.95,1.81,V,35,0,7,2,15,11,4,N,1,3,4
107.74,1.66,M,59,0,7,0,0,5,0,S,1,2,3
60.83,1.69,V,35,0,0,2,16,5,0,N,3,4,4
64.25,1.65,V,19,0,8,0,0,0,0,N,3,4,4
90.42,1.81,V,53,0,0,0,20,4,0,N,2,3,3
43.8,1.56,M,49,90,0,6,7,5,0,N,2,2,0
78.9,1.7,V,23,0,0,3,9,2,0,N,0,1,0
88.62,1.68,V,47,0,0,2,2,10,0,N,2,3,4
63.45,1.71,M,32,10,4,4,7,1,0,N,0,2,3
102.14,1.83,V,39,0,6,5,6,7,0,N,1,1,2
75.58,1.67,M,29,0,0,0,6,12,0,N,1,1,2
57.67,1.79,V,29,20,7,2,0,4,0,N,1,2,1
114.93,1.73,V,40,0,0,1,0,0,0,N,0,1,1
47.24,1.62,M,34,30,0,1,8,0,0,N,1,2,2
116.96,1.71,V,54,0,8,5,0,0,1,N,1,1,1
57.67,1.79,V,18,130,10,2,0,0,3,N,2,3,3
54.5,1.74,V,22,20,0,3,6,4,0,N,1,2,3
49.6,1.66,M,19,0,9,0,25,13,0,N,2,1,0
46.66,1.61,M,48,50,7,0,9,1,0,N,0,2,0
83.77,1.66,M,29,0,0,0,0,0,0,N,1,3,4
66.97,1.79,V,18,0,0,2,7,10,0,N,1,2,2
51.41,1.69,M,46,140,13,0,16,4,0,N,2,2,2
61.81,1.68,M,43,0,0,4,19,7,0,N,2,4,4
91.82,1.71,V,45,0,16,0,0,0,0,N,1,3,3
46.66,1.61,M,28,50,2,1,0,0,0,N,2,4,4
46.09,1.57,M,41,0,14,0,23,15,0,N,0,0,0
128.16,1.79,V,59,0,2,4,0,0,4,N,3,3,3
55.12,1.75,V,50,30,0,0,16,15,0,N,1,0,0
82.65,1.74,V,22,0,0,2,3,0,0,N,2,3,3
85.25,1.7,V,39,0,4,0,0,3,0,N,3,4,4
91.18,1.64,M,45,0,0,5,11,8,0,N,0,0,0
60.94,1.84,V,49,80,4,1,7,0,0,N,2,2,4
92.25,1.64,M,44,0,0,1,0,0,0,S,3,4,4
55.12,1.75,V,34,160,1,0,7,9,6,S,1,1,1
91.13,1.74,M,27,0,0,0,5,4,0,N,0,1,0
53.91,1.65,M,18,0,36,4,1,0,0,N,2,2,1
85.34,1.67,V,47,0,0,0,13,13,0,N,1,1,0
93.54,1.59,M,74,0,10,3,14,8,0,N,0,2,0
66.27,1.72,V,41,0,6,2,17,13,0,N,0,1,3
101.42,1.74,V,49,0,4,0,0,5,0,N,2,4,3
122.5,1.75,V,39,0,0,1,0,1,0,N,0,0,0
97.04,1.72,V,52,0,0,0,6,8,0,N,2,3,3
89.17,1.61,M,38,0,0,3,0,2,0,N,2,2,3
110.4,1.7,M,64,0,0,1,14,5,0,N,0,0,0
83.39,1.67,M,31,0,0,0,0,0,0,N,1,4,4
97.72,1.82,V,21,0,0,0,2,2,0,N,2,2,1
92.28,1.61,M,41,0,0,5,6,0,0,N,1,1,1
58.97,1.81,V,54,20,5,4,16,14,0,N,2,1,2
59.62,1.82,V,25,30,12,0,0,0,0,N,2,3,4
96.03,1.76,V,62,0,19,0,5,4,0,N,2,4,4
103.19,1.67,M,55,0,0,0,6,2,0,N,1,2,3
115.99,1.79,V,44,0,0,0,0,0,0,N,1,3,4
89.6,1.77,V,43,0,2,0,5,12,0,N,0,3,3
49,1.65,M,38,70,0,4,0,0,0,N,2,3,2
98.44,1.64,V,40,0,6,1,0,1,1,N,1,2,2
45.51,1.59,M,49,50,0,2,0,0,2,N,2,3,4
73.62,1.61,M,28,0,8,9,0,4,0,N,3,3,3
58.97,1.81,V,42,50,0,4,0,2,0,N,2,3,2
52.02,1.7,M,75,60,0,4,4,9,0,N,2,4,2
114.93,1.73,V,52,0,0,2,4,0,0,N,0,2,2
78.91,1.63,M,63,0,9,2,13,7,0,N,2,3,4
78.4,1.75,V,18,0,18,3,0,3,0,N,0,1,0
100.14,1.75,V,33,0,0,0,8,4,2,N,0,0,0
77.63,1.56,M,65,0,1,4,20,12,0,N,1,1,2
117.14,1.84,V,68,0,10,5,14,7,0,N,0,2,3
111.56,1.67,V,55,0,0,0,0,5,0,S,1,0,0
109.19,1.8,V,66,0,0,1,11,8,0,N,1,2,3
88.83,1.6,M,46,0,0,8,5,2,0,N,2,3,3
78.06,1.76,V,38,0,0,0,8,8,0,N,1,4,3
73.57,1.59,M,52,0,0,0,18,3,0,N,1,3,1
97.27,1.66,M,61,0,0,0,16,6,0,N,0,0,1
116.86,1.77,V,53,0,0,2,0,6,0,N,2,2,2
74.42,1.75,V,29,0,0,4,10,2,0,N,2,4,4
53.87,1.73,V,18,0,7,0,15,17,0,N,4,4,4
69.35,1.63,M,51,30,0,2,0,0,0,N,0,0,0
47.24,1.62,M,27,40,0,0,15,8,2,N,3,4,4
52.63,1.71,M,25,40,0,1,12,9,0,N,0,2,1
93.43,1.62,V,55,0,22,0,0,5,0,S,0,1,1
49,1.65,M,32,80,6,0,14,4,0,N,2,3,3
108.9,1.65,M,65,0,6,0,0,3,0,N,0,2,2
116.96,1.71,M,55,0,0,1,4,0,0,N,0,1,1
68.26,1.69,M,41,0,4,0,14,1,0,N,2,3,4
57.03,1.78,V,35,20,3,1,4,0,0,N,3,4,3
53.8,1.71,M,34,20,6,1,2,0,0,N,1,2,2
67.38,1.75,V,36,0,0,0,13,8,0,N,2,4,4
55.12,1.75,V,36,50,16,0,1,9,0,N,1,2,2
61.17,1.61,M,28,0,10,0,3,0,0,N,3,4,4
108.9,1.65,M,68,0,2,4,0,3,0,N,1,1,1
116.96,1.71,M,84,0,1,5,0,0,0,N,1,1,0
57.03,1.78,V,39,80,4,0,9,13,0,N,2,1,1
46.66,1.61,M,25,0,28,0,17,0,0,N,3,4,4
64.3,1.83,V,48,30,4,5,3,5,0,N,1,2,2
85.83,1.7,M,33,0,12,3,0,0,0,N,3,2,3
75.4,1.69,M,41,0,9,6,9,7,0,N,2,2,2
107.89,1.8,V,31,0,0,0,0,0,0,N,3,2,3
46.66,1.61,M,33,60,0,0,4,5,0,N,0,1,0
52.63,1.71,V,31,30,8,0,4,0,0,N,1,2,1
55.76,1.76,V,19,30,2,3,10,2,1,N,3,4,4
53.4,1.63,M,26,0,13,0,8,12,3,N,1,2,3
65.64,1.83,V,20,0,24,1,0,0,0,N,3,4,4
70.76,1.71,V,31,0,0,0,9,3,1,N,2,4,4
77.81,1.72,V,39,0,9,3,13,8,0,N,1,1,1
55.26,1.63,M,28,0,5,2,12,0,0,N,1,4,3
57.67,1.79,V,39,120,11,0,14,8,0,N,2,3,2
115.53,1.73,V,50,0,0,2,0,0,0,N,1,2,3
54.5,1.74,M,50,70,9,0,6,8,0,N,1,3,4
75.49,1.8,V,36,0,1,0,15,7,0,N,1,2,2
73,1.77,V,41,20,2,0,0,3,0,N,1,2,1
79.24,1.71,V,35,0,0,2,8,0,0,S,2,3,3
84.11,1.68,V,40,0,0,3,6,4,0,N,2,4,4
107.58,1.64,M,45,0,0,2,0,5,0,N,0,1,0
57.03,1.78,V,27,20,0,1,13,10,0,N,1,1,2
85.42,1.66,V,32,0,0,4,2,3,0,N,0,3,4
68.26,1.69,V,18,0,0,0,7,0,0,N,1,3,2
57.67,1.79,V,55,40,3,0,0,2,0,S,1,3,3
101.12,1.59,M,54,0,0,4,0,2,6,S,0,1,0
78.71,1.73,M,30,0,0,0,8,14,0,N,1,1,0
89.24,1.67,M,23,0,0,4,0,3,3,N,1,2,1
70.44,1.54,M,45,0,0,0,12,2,0,N,1,2,3
131.83,1.87,V,58,0,0,5,2,10,0,N,0,2,4
101.02,1.86,V,54,0,17,2,6,5,0,N,1,3,4
72.48,1.72,V,36,0,12,0,10,0,0,S,2,4,3
46.08,1.6,M,18,60,0,5,0,1,0,N,0,1,0
47.82,1.63,M,31,60,5,7,0,0,0,N,0,1,0
92.02,1.59,M,43,0,0,0,0,0,0,N,1,4,4
91.18,1.64,M,63,0,4,4,14,11,0,N,2,2,1
53.87,1.73,M,40,50,0,0,3,0,0,N,1,2,3
58.32,1.8,V,34,120,7,3,2,0,0,N,0,2,2
66.85,1.78,V,18,0,0,0,8,2,0,N,2,4,3
73.45,1.57,M,30,0,4,0,0,8,1,N,1,2,2
49,1.65,M,35,140,3,0,6,7,0,N,2,4,4
84.77,1.74,V,58,10,11,1,4,0,0,N,3,4,4
79.64,1.59,M,32,0,0,2,0,0,0,N,1,3,3
50.2,1.67,M,18,0,2,0,17,0,0,N,1,2,2
113.37,1.76,V,49,0,2,0,0,0,0,N,2,3,4
98.54,1.78,V,39,0,0,0,0,12,0,N,1,3,3
114.84,1.75,V,49,0,0,5,0,0,0,N,1,3,4
68.25,1.79,V,33,0,11,0,11,6,0,N,0,3,2
76.25,1.63,M,48,0,0,0,20,5,0,N,0,2,1
51.41,1.69,M,18,30,0,2,13,14,0,N,2,3,2
54.73,1.63,M,57,30,0,4,0,4,0,N,2,4,4
116.95,1.79,V,39,0,0,4,0,6,0,N,2,2,0
61.7,1.6,M,22,0,8,4,6,1,0,N,3,2,3
49.6,1.66,V,18,20,0,1,16,10,0,N,0,1,0
95.17,1.73,V,56,0,0,1,8,5,0,N,2,4,4
70.94,1.76,V,18,0,7,0,4,0,0,N,2,3,2
134.07,1.84,V,58,0,6,8,0,0,0,N,1,3,3
94.05,1.63,M,38,0,6,6,0,1,0,N,2,2,0
76.09,1.89,V,27,0,0,2,17,6,0,N,0,1,0
95.72,1.76,V,39,0,12,5,0,0,0,N,1,2,3
87.28,1.75,M,28,0,0,0,0,2,0,N,2,4,4
94.61,1.8,V,58,0,0,0,17,1,0,N,1,4,3
75.44,1.71,V,43,0,0,0,12,10,0,N,2,3,3
